,h_mol,b_mol,ligand,reagent,solvent,rxn_yield
4659,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,MeOH,41.5577763479258
4660,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Na+].OC([O-])=O,MeOH,66.9204178444905
4661,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Na+].OC([O-])=O,MeOH,66.5098819019332
4662,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,MeOH,23.0130802933337
4663,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[Na+].OC([O-])=O,MeOH,31.3692520934428
4664,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,MeOH,36.2836233855746
4665,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[Na+].OC([O-])=O,MeOH,0.0
4666,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[Na+].OC([O-])=O,MeOH,0.0
4667,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC([O-])=O,[Na+].OC([O-])=O,MeOH,31.4915345364433
4668,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,MeOH,0.0
4669,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,c3c(P(c1ccccc1)c2ccccc2)cccc3,CCN(CC)CC,MeOH,39.7195880641831
4670,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,CCN(CC)CC,MeOH,42.2282509284134
4671,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,MeOH,37.2585015255499
4672,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,CCN(CC)CC,MeOH,58.8382000721172
4673,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,CCN(CC)CC,MeOH,56.7438710464413
4674,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,MeOH,21.71085291934
4675,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],CCN(CC)CC,MeOH,35.0282518698904
4676,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,CCN(CC)CC,MeOH,26.8682881495876
4677,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],CCN(CC)CC,MeOH,0.0
4678,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,CCN(CC)CC,MeOH,0.0
4679,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC([O-])=O,CCN(CC)CC,MeOH,27.0359358475633
4680,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],MeOH,54.0154963544849
4681,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,c3c(P(c1ccccc1)c2ccccc2)cccc3,[F-].[Cs+],MeOH,65.5383489179878
4682,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[F-].[Cs+],MeOH,54.5412519261605
4683,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],MeOH,59.3684961803891
4684,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[F-].[Cs+],MeOH,68.5729186465659
4685,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[F-].[Cs+],MeOH,69.7154975670233
4686,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],MeOH,57.9904134195736
4687,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[F-].[Cs+],MeOH,59.6618107817848
4688,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],MeOH,72.3572452585857
4689,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[F-].[Cs+],MeOH,43.6405791843987
4690,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[F-].[Cs+],MeOH,28.2574992448781
4691,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC([O-])=O,[F-].[Cs+],MeOH,49.8237345298752
4692,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,40.9935727739344
4693,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,c3c(P(c1ccccc1)c2ccccc2)cccc3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,48.9521516572203
4694,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,34.6403163664218
4695,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,27.9394495256371
4696,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,51.9931110528669
4697,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,52.5576921862409
4698,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,0.0
4699,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,21.3259505426222
4700,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,21.7822498542321
4701,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,0.0
4702,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,0.0
4703,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC([O-])=O,[K+].[K+].[K+].[O-]P([O-])([O-])=O,MeOH,22.5370111703063
4704,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C(C)(C)C)C(C)(C)C,O,MeCN,0.0
4705,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,c3c(P(c1ccccc1)c2ccccc2)cccc3,O,MeCN,0.0
4706,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,O,MeCN,0.0
4707,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,O,MeCN,0.0
4708,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,O,MeCN,0.0
4709,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,O,MeCN,0.0
4710,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,O,MeCN,0.0
4711,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],O,MeCN,0.0
4712,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,O,MeCN,0.0
4713,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],O,MeCN,0.0
4714,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,O,MeCN,0.0
4715,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC([O-])=O,O,MeCN,0.0
4716,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],MeCN,0.0
4717,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,c3c(P(c1ccccc1)c2ccccc2)cccc3,[OH-].[Na+],MeCN,0.0
4718,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[OH-].[Na+],MeCN,21.095199789337
4719,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],MeCN,0.0
4720,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[OH-].[Na+],MeCN,18.8123347795281
4721,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[OH-].[Na+],MeCN,35.8026344469478
4722,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],MeCN,19.5428145165623
4723,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[OH-].[Na+],MeCN,35.0495637172088
4724,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[OH-].[Na+],MeCN,16.3529086131536
4725,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[OH-].[Na+],MeCN,19.9559208809091
4726,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[OH-].[Na+],MeCN,0.0
4727,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC([O-])=O,[OH-].[Na+],MeCN,19.7049270559482
4728,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],MeCN,40.2439303822655
4729,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,c3c(P(c1ccccc1)c2ccccc2)cccc3,[K+].[OH-],MeCN,45.856448024225
4730,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[K+].[OH-],MeCN,52.7013539830445
4731,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[K+].[OH-],MeCN,30.5005829425026
4732,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[K+].[OH-],MeCN,27.5584273396117
4733,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[K+].[OH-],MeCN,48.6871788825483
4734,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[OH-],MeCN,29.3442456112348
4735,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[K+].[OH-],MeCN,33.2252857572933
4736,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[OH-],MeCN,26.6329606618062
4737,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[K+].[OH-],MeCN,28.0775871631717
4738,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[K+].[OH-],MeCN,0.0
4739,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC([O-])=O,[K+].[OH-],MeCN,26.674657272195
4740,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].[O-]C(C)(C)C,MeCN,54.0798294610491
4741,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,c3c(P(c1ccccc1)c2ccccc2)cccc3,[Li+].[O-]C(C)(C)C,MeCN,46.7466113247265
4742,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[Li+].[O-]C(C)(C)C,MeCN,46.6488794236493
4743,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[Li+].[O-]C(C)(C)C,MeCN,30.638662945371
4744,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Li+].[O-]C(C)(C)C,MeCN,15.1078423915307
4745,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Li+].[O-]C(C)(C)C,MeCN,42.9918986626171
4746,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].[O-]C(C)(C)C,MeCN,24.2700050032468
4747,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[Li+].[O-]C(C)(C)C,MeCN,25.7059265500513
4748,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Li+].[O-]C(C)(C)C,MeCN,21.361571501051
4749,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[Li+].[O-]C(C)(C)C,MeCN,19.4655623209512
4750,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[Li+].[O-]C(C)(C)C,MeCN,0.0
4751,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC([O-])=O,[Li+].[O-]C(C)(C)C,MeCN,15.5756885631068
4752,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,MeCN,49.0130472739151
4753,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,c3c(P(c1ccccc1)c2ccccc2)cccc3,[Na+].OC([O-])=O,MeCN,38.1709391920061
4754,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[Na+].OC([O-])=O,MeCN,43.4835476156268
4755,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,MeCN,15.9018074761319
4756,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Na+].OC([O-])=O,MeCN,29.5930085418043
4757,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Na+].OC([O-])=O,MeCN,57.0973494710886
4758,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,MeCN,16.86914810048
4759,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[Na+].OC([O-])=O,MeCN,19.720693014294
4760,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,MeCN,17.4672421967389
4761,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[Na+].OC([O-])=O,MeCN,38.4732461473112
4762,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[Na+].OC([O-])=O,MeCN,0.0
4763,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC([O-])=O,[Na+].OC([O-])=O,MeCN,15.1347296545095
4764,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,MeCN,25.6419385981005
4765,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,c3c(P(c1ccccc1)c2ccccc2)cccc3,CCN(CC)CC,MeCN,27.6666918662725
4766,CC1=CC=C2C(C=NN2C3OCCCC3)=C1Br,C1C(B(O)O)=CC=C2N=CC=CC=12,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,CCN(CC)CC,MeCN,42.8689659842538
